scene_name,step,psnr,ssim,lpips,envmap_name
carrot_cake_env_0,18,18.245632,0.704845,0.261719,carrot_cake_env_2
carrot_cake_env_0,19,18.077755,0.701415,0.263672,carrot_cake_env_2
carrot_cake_env_0,0,29.498734,0.896932,0.089844,carrot_cake_white_env_0
carrot_cake_env_0,1,31.104710,0.888344,0.096680,carrot_cake_white_env_0
carrot_cake_env_0,2,30.823431,0.878895,0.107910,carrot_cake_white_env_0
carrot_cake_env_0,3,30.032825,0.865744,0.130859,carrot_cake_white_env_0
carrot_cake_env_0,4,29.167620,0.849081,0.155273,carrot_cake_white_env_0
carrot_cake_env_0,5,28.459599,0.830893,0.173828,carrot_cake_white_env_0
carrot_cake_env_0,6,27.739697,0.811453,0.190430,carrot_cake_white_env_0
carrot_cake_env_0,7,26.932661,0.791646,0.206055,carrot_cake_white_env_0
carrot_cake_env_0,8,25.989925,0.776034,0.218750,carrot_cake_white_env_0
carrot_cake_env_0,9,24.760487,0.760027,0.230469,carrot_cake_white_env_0
carrot_cake_env_0,10,23.482922,0.746730,0.238281,carrot_cake_white_env_0
carrot_cake_env_0,11,22.333485,0.734852,0.242188,carrot_cake_white_env_0
carrot_cake_env_0,12,21.250286,0.724314,0.248047,carrot_cake_white_env_0
carrot_cake_env_0,13,20.452353,0.716542,0.251953,carrot_cake_white_env_0
carrot_cake_env_0,14,19.922728,0.708865,0.257812,carrot_cake_white_env_0
carrot_cake_env_0,15,19.567471,0.703187,0.261719,carrot_cake_white_env_0
carrot_cake_env_0,16,19.341105,0.698217,0.265625,carrot_cake_white_env_0
carrot_cake_env_0,17,19.121483,0.693666,0.267578,carrot_cake_white_env_0
carrot_cake_env_0,18,18.930489,0.690249,0.269531,carrot_cake_white_env_0
carrot_cake_env_0,19,18.874905,0.689810,0.273438,carrot_cake_white_env_0
ceramic_vase_01_env_2,0,20.550316,0.914468,0.092285,ceramic_vase_01_env_0
ceramic_vase_01_env_2,1,20.039745,0.900144,0.120605,ceramic_vase_01_env_0
ceramic_vase_01_env_2,2,18.604631,0.885585,0.158203,ceramic_vase_01_env_0
ceramic_vase_01_env_2,3,16.884520,0.866650,0.196289,ceramic_vase_01_env_0
ceramic_vase_01_env_2,4,16.195965,0.860865,0.220703,ceramic_vase_01_env_0
ceramic_vase_01_env_2,5,14.891162,0.844451,0.246094,ceramic_vase_01_env_0
ceramic_vase_01_env_2,6,14.199963,0.831394,0.261719,ceramic_vase_01_env_0
ceramic_vase_01_env_2,7,13.652712,0.821086,0.273438,ceramic_vase_01_env_0
ceramic_vase_01_env_2,8,13.229733,0.811725,0.281250,ceramic_vase_01_env_0
ceramic_vase_01_env_2,9,13.003640,0.802028,0.294922,ceramic_vase_01_env_0
ceramic_vase_01_env_2,10,12.923821,0.804303,0.316406,ceramic_vase_01_env_0
ceramic_vase_01_env_2,11,12.714066,0.804056,0.328125,ceramic_vase_01_env_0
ceramic_vase_01_env_2,12,12.366564,0.800725,0.335938,ceramic_vase_01_env_0
ceramic_vase_01_env_2,13,12.656660,0.801947,0.332031,ceramic_vase_01_env_0
ceramic_vase_01_env_2,14,12.669943,0.804041,0.332031,ceramic_vase_01_env_0
ceramic_vase_01_env_2,15,12.512495,0.801206,0.332031,ceramic_vase_01_env_0
ceramic_vase_01_env_2,16,12.616053,0.801212,0.328125,ceramic_vase_01_env_0
ceramic_vase_01_env_2,17,12.727900,0.801118,0.328125,ceramic_vase_01_env_0
ceramic_vase_01_env_2,18,12.478315,0.795715,0.328125,ceramic_vase_01_env_0
ceramic_vase_01_env_2,19,12.619255,0.794856,0.326172,ceramic_vase_01_env_0
ceramic_vase_01_env_2,0,18.879410,0.896531,0.108398,ceramic_vase_01_env_1
ceramic_vase_01_env_2,1,17.558161,0.882796,0.127930,ceramic_vase_01_env_1
ceramic_vase_01_env_2,2,16.672077,0.865840,0.154297,ceramic_vase_01_env_1
ceramic_vase_01_env_2,3,15.833497,0.854080,0.175781,ceramic_vase_01_env_1
ceramic_vase_01_env_2,4,15.641268,0.846450,0.192383,ceramic_vase_01_env_1
ceramic_vase_01_env_2,5,15.295793,0.840507,0.203125,ceramic_vase_01_env_1
ceramic_vase_01_env_2,6,15.059994,0.833661,0.222656,ceramic_vase_01_env_1
ceramic_vase_01_env_2,7,14.427961,0.824822,0.231445,ceramic_vase_01_env_1
ceramic_vase_01_env_2,8,14.362202,0.820296,0.241211,ceramic_vase_01_env_1
ceramic_vase_01_env_2,9,13.859971,0.809693,0.251953,ceramic_vase_01_env_1
ceramic_vase_01_env_2,10,14.027114,0.813529,0.263672,ceramic_vase_01_env_1
ceramic_vase_01_env_2,11,14.039712,0.816647,0.273438,ceramic_vase_01_env_1
ceramic_vase_01_env_2,12,13.746851,0.817767,0.281250,ceramic_vase_01_env_1
ceramic_vase_01_env_2,13,13.749508,0.818271,0.287109,ceramic_vase_01_env_1
ceramic_vase_01_env_2,14,13.629009,0.820656,0.291016,ceramic_vase_01_env_1
ceramic_vase_01_env_2,15,13.374160,0.820147,0.285156,ceramic_vase_01_env_1
ceramic_vase_01_env_2,16,13.423505,0.823381,0.277344,ceramic_vase_01_env_1
ceramic_vase_01_env_2,17,13.854277,0.831191,0.273438,ceramic_vase_01_env_1
ceramic_vase_01_env_2,18,14.554948,0.838766,0.263672,ceramic_vase_01_env_1
ceramic_vase_01_env_2,19,14.939045,0.839766,0.265625,ceramic_vase_01_env_1
ceramic_vase_01_env_2,0,30.994982,0.964204,0.043457,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,1,29.732029,0.949794,0.071777,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,2,28.324337,0.941680,0.094727,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,3,27.032196,0.937949,0.112305,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,4,27.033392,0.936294,0.125000,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,5,26.349976,0.933402,0.136719,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,6,24.791763,0.930497,0.145508,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,7,22.148045,0.924545,0.159180,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,8,21.314968,0.920813,0.169922,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,9,21.594221,0.916893,0.182617,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,10,22.178913,0.913881,0.196289,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,11,22.720467,0.917168,0.201172,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,12,22.636883,0.915767,0.204102,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,13,22.663651,0.914649,0.207031,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,14,22.420176,0.910501,0.212891,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,15,22.086231,0.906386,0.219727,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,16,21.648815,0.903471,0.221680,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,17,21.439934,0.899050,0.222656,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,18,21.146721,0.896113,0.223633,ceramic_vase_01_white_env_0
ceramic_vase_01_env_2,19,21.352211,0.894373,0.222656,ceramic_vase_01_white_env_0
ship_pinnace_env_0,0,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,1,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,2,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,3,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,4,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,5,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,6,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,7,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,8,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,9,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,10,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,11,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,12,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,13,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,14,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,15,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,16,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,17,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,18,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,19,inf,1.000000,0.000000,ship_pinnace_env_1
ship_pinnace_env_0,0,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,1,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,2,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,3,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,4,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,5,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,6,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,7,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,8,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,9,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,10,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,11,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,12,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,13,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,14,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,15,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,16,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,17,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,18,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,19,inf,1.000000,0.000000,ship_pinnace_env_2
ship_pinnace_env_0,0,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,1,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,2,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,3,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,4,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,5,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,6,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,7,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,8,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,9,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,10,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,11,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,12,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,13,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,14,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,15,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,16,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,17,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,18,inf,1.000000,0.000000,ship_pinnace_white_env_0
ship_pinnace_env_0,19,inf,1.000000,0.000000,ship_pinnace_white_env_0
baseball_bat_env_2,0,38.209103,0.994602,0.007599,baseball_bat_env_0
baseball_bat_env_2,1,36.743195,0.994256,0.008484,baseball_bat_env_0
baseball_bat_env_2,2,37.399952,0.994317,0.010071,baseball_bat_env_0
baseball_bat_env_2,3,36.347069,0.993462,0.014832,baseball_bat_env_0
baseball_bat_env_2,4,33.143089,0.991232,0.021851,baseball_bat_env_0
baseball_bat_env_2,5,31.690029,0.989601,0.026733,baseball_bat_env_0
baseball_bat_env_2,6,31.553825,0.988680,0.031250,baseball_bat_env_0
baseball_bat_env_2,7,31.552986,0.987863,0.036865,baseball_bat_env_0
baseball_bat_env_2,8,31.460672,0.986899,0.041504,baseball_bat_env_0
baseball_bat_env_2,9,30.886410,0.985565,0.045166,baseball_bat_env_0
baseball_bat_env_2,10,30.196999,0.984129,0.048340,baseball_bat_env_0
baseball_bat_env_2,11,29.456802,0.982529,0.052246,baseball_bat_env_0
baseball_bat_env_2,12,28.734629,0.980837,0.055908,baseball_bat_env_0
baseball_bat_env_2,13,28.013805,0.978997,0.059814,baseball_bat_env_0
baseball_bat_env_2,14,27.305595,0.977059,0.063477,baseball_bat_env_0
baseball_bat_env_2,15,26.695080,0.975278,0.066895,baseball_bat_env_0
baseball_bat_env_2,16,26.131021,0.973583,0.070312,baseball_bat_env_0
baseball_bat_env_2,17,25.565598,0.971869,0.074219,baseball_bat_env_0
baseball_bat_env_2,18,25.079683,0.970368,0.076660,baseball_bat_env_0
baseball_bat_env_2,19,24.638821,0.968946,0.078125,baseball_bat_env_0
baseball_bat_env_2,0,31.978596,0.988683,0.013428,baseball_bat_env_1
baseball_bat_env_2,1,31.848284,0.988478,0.013916,baseball_bat_env_1
baseball_bat_env_2,2,32.130798,0.989068,0.014954,baseball_bat_env_1
baseball_bat_env_2,3,32.154602,0.989132,0.017578,baseball_bat_env_1
baseball_bat_env_2,4,31.988033,0.988697,0.021484,baseball_bat_env_1
baseball_bat_env_2,5,31.459616,0.987497,0.026367,baseball_bat_env_1
baseball_bat_env_2,6,30.873299,0.986175,0.031494,baseball_bat_env_1
baseball_bat_env_2,7,30.049656,0.984628,0.036133,baseball_bat_env_1
baseball_bat_env_2,8,29.422146,0.983289,0.040039,baseball_bat_env_1
baseball_bat_env_2,9,29.200047,0.982504,0.043701,baseball_bat_env_1
baseball_bat_env_2,10,28.979544,0.981713,0.047363,baseball_bat_env_1
baseball_bat_env_2,11,28.664246,0.980777,0.050293,baseball_bat_env_1
baseball_bat_env_2,12,28.314857,0.979771,0.053467,baseball_bat_env_1
baseball_bat_env_2,13,27.839001,0.978483,0.056641,baseball_bat_env_1
baseball_bat_env_2,14,27.200937,0.976839,0.060059,baseball_bat_env_1
baseball_bat_env_2,15,26.426558,0.974877,0.064453,baseball_bat_env_1
baseball_bat_env_2,16,25.693041,0.972917,0.068359,baseball_bat_env_1
baseball_bat_env_2,17,25.061060,0.971168,0.071777,baseball_bat_env_1
baseball_bat_env_2,18,24.511272,0.969602,0.074219,baseball_bat_env_1
baseball_bat_env_2,19,24.045475,0.968217,0.076660,baseball_bat_env_1
